2020-01-16 20:41:17,950 [INFO :__main__] My PID is 9718
2020-01-16 20:41:17,951 [INFO :__main__] Namespace(att_vec_size=256, batch_size=64, beam_size=1, brnn_merge='concat', cuda_seed=12345, curriculum=0, dec_dropout=0.0, dec_init='simple', dec_rnn_size=256, dev_input_src='/idiap/temp/jbello/data/validation/neusum/val.src.txt', dev_ref='/idiap/temp/jbello/data/validation/neusum/val.tgt.txt', doc_brnn=True, doc_dropout=0.2, doc_enc_size=256, dump_epoch_checkpoint=False, epochs=100, eval_per_batch=1000, extra_shuffle=True, force_max_len=True, freeze_word_vecs_enc=True, gpus=[0], halve_lr_bad_count=100000, input_feed=1, layers=1, learning_rate=0.001, learning_rate_decay=0.5, log_home='/idiap/temp/jbello/training/neusum/neusum_out_domain/sent4_100k_50d/', log_interval=100, max_decode_step=4, max_doc_len=80, max_generator_batches=32, max_grad_norm=5, max_sent_length=100, max_weight_value=15, maxout_pool_size=2, norm_lambda=20, online_process_data=True, optim='adam', param_init=0.1, pre_word_vecs_dec=None, pre_word_vecs_enc='/idiap/temp/jbello/data/training/neusum//neusum_out_domain/sent4_100k_50d/glove.6B.50d.txt', process_shuffle=False, save_path='/idiap/temp/jbello/training/neusum/neusum_out_domain/sent4_100k_50d/', seed=12345, self_att_size=512, sent_brnn=True, sent_dropout=0.3, sent_enc_size=256, src_vocab='/idiap/temp/jbello/data/training/neusum//neusum_out_domain/sent4_100k_50d/vocab.txt.100k', start_decay_at=8, start_epoch=1, start_eval_batch=1000, tgt_vocab='/idiap/temp/jbello/data/training/neusum//neusum_out_domain/sent4_100k_50d/vocab.txt.100k', train_oracle='/idiap/temp/jbello/data/training/neusum//train.rouge_bigram_F1.oracle.regGain', train_src='/idiap/temp/jbello/data/training/neusum//train.src.txt', train_src_rouge='/idiap/temp/jbello/data/training/neusum//train.rouge_bigram_F1.oracle.regGain', train_tgt='/idiap/temp/jbello/data/training/neusum//train.tgt.txt', use_self_att=False, word_vec_size=50)
2020-01-16 20:41:18,009 [INFO :__main__] My seed is 12345
2020-01-16 20:41:23,048 [INFO :__main__] My cuda seed is 12345
2020-01-16 20:41:23,051 [INFO :onlinePreprocess] Reading source vocabulary from '/idiap/temp/jbello/data/training/neusum//neusum_out_domain/sent4_100k_50d/vocab.txt.100k'...
2020-01-16 20:41:23,270 [INFO :onlinePreprocess] Loaded 100000 source words
2020-01-16 20:41:23,271 [INFO :onlinePreprocess] Reading target vocabulary from '/idiap/temp/jbello/data/training/neusum//neusum_out_domain/sent4_100k_50d/vocab.txt.100k'...
2020-01-16 20:41:23,475 [INFO :onlinePreprocess] Loaded 100000 target words
2020-01-16 20:41:23,475 [INFO :onlinePreprocess] Preparing training ...
2020-01-16 20:41:23,475 [INFO :onlinePreprocess] Processing /idiap/temp/jbello/data/training/neusum//train.src.txt & /idiap/temp/jbello/data/training/neusum//train.tgt.txt ...
2020-01-16 20:41:23,646 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (86)
2020-01-16 20:41:23,649 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (88)
2020-01-16 20:41:23,650 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (90)
2020-01-16 20:41:23,656 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (95)
2020-01-16 20:41:23,669 [INFO :onlinePreprocess] WARNING: ignoring an empty line (105)
2020-01-16 20:41:23,673 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (107)
2020-01-16 20:41:23,679 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (111)
2020-01-16 20:41:23,692 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (119)
2020-01-16 20:41:23,715 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (127)
2020-01-16 20:41:23,717 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (128)
2020-01-16 20:41:23,726 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (132)
2020-01-16 20:41:23,729 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (133)
2020-01-16 20:41:23,733 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (135)
2020-01-16 20:41:23,734 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (135)
2020-01-16 20:41:23,735 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (135)
2020-01-16 20:41:23,738 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (137)
2020-01-16 20:41:23,748 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (142)
2020-01-16 20:41:23,764 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (148)
2020-01-16 20:41:23,769 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (150)
2020-01-16 20:41:23,771 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (150)
2020-01-16 20:41:23,772 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (150)
2020-01-16 20:41:23,779 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (159)
2020-01-16 20:41:23,782 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (161)
2020-01-16 20:41:23,783 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (162)
2020-01-16 20:41:23,793 [INFO :onlinePreprocess] WARNING: ignoring an empty line (175)
2020-01-16 20:41:23,797 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (178)
2020-01-16 20:41:23,801 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (180)
2020-01-16 20:41:23,804 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (184)
2020-01-16 20:41:23,805 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (184)
2020-01-16 20:41:23,807 [INFO :onlinePreprocess] WARNING: ignoring an empty line (186)
2020-01-16 20:41:23,809 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (188)
2020-01-16 20:41:23,822 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (199)
2020-01-16 20:41:23,826 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (200)
2020-01-16 20:41:23,830 [INFO :onlinePreprocess] WARNING: ignoring an empty line (203)
2020-01-16 20:41:23,878 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (208)
2020-01-16 20:41:23,886 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (216)
2020-01-16 20:41:23,888 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (218)
2020-01-16 20:41:23,894 [INFO :onlinePreprocess] WARNING: ignoring an empty line (221)
2020-01-16 20:41:23,918 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (240)
2020-01-16 20:41:23,920 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (243)
2020-01-16 20:41:23,921 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (244)
2020-01-16 20:41:23,929 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (251)
2020-01-16 20:41:23,931 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (252)
2020-01-16 20:41:23,939 [INFO :onlinePreprocess] WARNING: ignoring an empty line (258)
2020-01-16 20:41:23,940 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (259)
2020-01-16 20:41:23,942 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (260)
2020-01-16 20:41:23,945 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (265)
2020-01-16 20:41:23,948 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (266)
2020-01-16 20:41:23,951 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (270)
2020-01-16 20:41:23,961 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (275)
2020-01-16 20:41:23,964 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (280)
2020-01-16 20:41:23,965 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (282)
2020-01-16 20:41:23,966 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (282)
2020-01-16 20:41:23,966 [INFO :onlinePreprocess] WARNING: ignoring an empty line (282)
2020-01-16 20:41:23,967 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (284)
2020-01-16 20:41:23,969 [INFO :onlinePreprocess] WARNING: ignoring an empty line (286)
2020-01-16 20:41:23,976 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (292)
2020-01-16 20:41:23,979 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (296)
2020-01-16 20:41:23,979 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (296)
2020-01-16 20:41:23,987 [INFO :onlinePreprocess] WARNING: ignoring an empty line (302)
2020-01-16 20:41:23,990 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (304)
2020-01-16 20:41:23,998 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (314)
2020-01-16 20:41:23,998 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (314)
2020-01-16 20:41:23,998 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (314)
2020-01-16 20:41:24,004 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (318)
2020-01-16 20:41:24,007 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (322)
2020-01-16 20:41:24,017 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (334)
2020-01-16 20:41:24,019 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (335)
2020-01-16 20:41:24,019 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (335)
2020-01-16 20:41:24,023 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (340)
2020-01-16 20:41:24,024 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (340)
2020-01-16 20:41:24,035 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (351)
2020-01-16 20:41:24,038 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (354)
2020-01-16 20:41:24,042 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (359)
2020-01-16 20:41:24,044 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (359)
2020-01-16 20:41:24,045 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (360)
2020-01-16 20:41:24,047 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (361)
2020-01-16 20:41:24,049 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (362)
2020-01-16 20:41:24,051 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (363)
2020-01-16 20:41:24,057 [INFO :onlinePreprocess] WARNING: ignoring an empty line (370)
2020-01-16 20:41:24,059 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (372)
2020-01-16 20:41:24,059 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (372)
2020-01-16 20:41:24,063 [INFO :onlinePreprocess] WARNING: ignoring an empty line (377)
2020-01-16 20:41:24,063 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (377)
2020-01-16 20:41:24,063 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (377)
2020-01-16 20:41:24,065 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (378)
2020-01-16 20:41:24,067 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (381)
2020-01-16 20:41:24,069 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (382)
2020-01-16 20:41:24,070 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (383)
2020-01-16 20:41:24,070 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (383)
2020-01-16 20:41:24,079 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (395)
2020-01-16 20:41:24,084 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (398)
2020-01-16 20:41:24,084 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (398)
2020-01-16 20:41:24,085 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (398)
2020-01-16 20:41:24,086 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (399)
2020-01-16 20:41:24,097 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (411)
2020-01-16 20:41:24,097 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (411)
2020-01-16 20:41:24,098 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (411)
2020-01-16 20:41:24,098 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (411)
2020-01-16 20:41:24,102 [INFO :onlinePreprocess] WARNING: ignoring an empty line (414)
2020-01-16 20:41:24,106 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (417)
2020-01-16 20:41:24,110 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (420)
2020-01-16 20:41:24,111 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (422)
2020-01-16 20:41:24,115 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (426)
2020-01-16 20:41:24,116 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (426)
2020-01-16 20:41:24,132 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (442)
2020-01-16 20:41:24,133 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (443)
2020-01-16 20:41:24,142 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (449)
2020-01-16 20:41:24,146 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (453)
2020-01-16 20:41:24,146 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (453)
2020-01-16 20:41:24,153 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (458)
2020-01-16 20:41:24,155 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (459)
2020-01-16 20:41:24,160 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (459)
2020-01-16 20:41:24,166 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (464)
2020-01-16 20:41:24,169 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (467)
2020-01-16 20:41:24,170 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (467)
2020-01-16 20:41:24,173 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (471)
2020-01-16 20:41:24,175 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (473)
2020-01-16 20:41:24,177 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (476)
2020-01-16 20:41:24,184 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (486)
2020-01-16 20:41:24,194 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (496)
2020-01-16 20:41:24,194 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (496)
2020-01-16 20:41:24,198 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (498)
2020-01-16 20:41:24,198 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (498)
2020-01-16 20:41:24,199 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (498)
2020-01-16 20:41:24,200 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (500)
2020-01-16 20:41:24,209 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (509)
2020-01-16 20:41:24,220 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (521)
2020-01-16 20:41:24,225 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (524)
2020-01-16 20:41:24,225 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (524)
2020-01-16 20:41:24,228 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (527)
2020-01-16 20:41:24,233 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (535)
2020-01-16 20:41:24,235 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (536)
2020-01-16 20:41:24,237 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (538)
2020-01-16 20:41:24,238 [INFO :onlinePreprocess] WARNING: ignoring an empty line (540)
2020-01-16 20:41:24,240 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (540)
2020-01-16 20:41:24,241 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (541)
2020-01-16 20:41:24,241 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (541)
2020-01-16 20:41:24,254 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (553)
2020-01-16 20:41:24,262 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (562)
2020-01-16 20:41:24,266 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (565)
2020-01-16 20:41:24,271 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (570)
2020-01-16 20:41:24,275 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (572)
2020-01-16 20:41:24,278 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (574)
2020-01-16 20:41:24,281 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (579)
2020-01-16 20:41:24,282 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (579)
2020-01-16 20:41:24,287 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (587)
2020-01-16 20:41:24,287 [INFO :onlinePreprocess] WARNING: ignoring an empty line (587)
2020-01-16 20:41:24,294 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (594)
2020-01-16 20:41:24,306 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (605)
2020-01-16 20:41:24,307 [INFO :onlinePreprocess] WARNING: ignoring an empty line (606)
2020-01-16 20:41:24,312 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (611)
2020-01-16 20:41:24,313 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (611)
2020-01-16 20:41:24,314 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (613)
2020-01-16 20:41:24,322 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (621)
2020-01-16 20:41:24,323 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (621)
2020-01-16 20:41:24,325 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (623)
2020-01-16 20:41:24,330 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (626)
2020-01-16 20:41:24,331 [INFO :onlinePreprocess] WARNING: ignoring an empty line (626)
2020-01-16 20:41:24,332 [INFO :onlinePreprocess] WARNING: ignoring an empty line (627)
2020-01-16 20:41:24,333 [INFO :onlinePreprocess] WARNING: ignoring an empty line (628)
2020-01-16 20:41:24,344 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (639)
2020-01-16 20:41:24,346 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (640)
2020-01-16 20:41:24,357 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (653)
2020-01-16 20:41:24,358 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (653)
2020-01-16 20:41:24,363 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (656)
2020-01-16 20:41:24,367 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (657)
2020-01-16 20:41:24,371 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (660)
2020-01-16 20:41:24,372 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (661)
2020-01-16 20:41:24,374 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (662)
2020-01-16 20:41:24,381 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (670)
2020-01-16 20:41:24,383 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (670)
2020-01-16 20:41:24,387 [INFO :onlinePreprocess] WARNING: ignoring an empty line (675)
2020-01-16 20:41:24,388 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (676)
